experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
exp1,qaoa_channel,9,joint_mf,30.0,44.16,79.60618862383421,0.11928045901004225,3,80,1,128,0,0,classical,0.0,0.005703770963009447,0.0,0.0,0.045630167704075575,0.0,0.0059775519692339,0.0,-0.0006328566418994367,-0.0008204851611267569
exp1,qaoa_channel,9,accuracy_only,30.0,33.0,438.12839665219934,0.47189954202622175,2,40,1,512,1,1,qpu_A,0.0,3.549596178775578,0.7,0.0,6.536,0.004608,3.8192121787755786,0.0,-1.9291216634552157,-2.7046888889139042
exp1,qaoa_channel,9,hand_designed,30.0,0.0,0.0,0.1601115419762209,1,40,0,512,0,1,qpu_A,0.0,8.375982525058,1.0,0.9,220.48000000000002,0.061439999999999995,12.770862525058,0.05,-11.383218003439762,-12.036046097081787
exp1,qaoa_channel,9,always_simulator,30.0,0.0,0.0,0.1685750000178814,1,40,0,512,0,1,local_sim,0.0,3.982159999999999,0.85,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.166128274629446,-2.5916126069306618
exp1,qaoa_channel,9,classical_only,30.0,0.0,0.0,0.0221092919819057,1,40,0,512,0,1,classical,0.0,0.0054026142752263695,0.0,0.0,0.043220914201810956,0.0,0.005661939760437235,0.0,-0.000601385797257034,-0.0008236636500937607
exp1,qaoa_channel,9,oracle_placement,30.0,0.0,0.0,0.0,1,20,1,2048,0,2,classical,0.0,0.006211041705682874,0.0,0.0,0.04968833364546299,0.0,0.0065091717075556514,0.0,-0.0006862380854207435,-0.0008698241306361907
exp1,qaoa_channel,10,random,30.0,42.0,336.244869816074,0.2490085419267416,3,80,0,2048,1,0,classical,0.00647198517071154,0.005836270021973178,0.0,0.0,0.04669016017578542,0.0,0.006116410983027891,0.0,-0.007110481489075645,-0.0009261001434488358
exp1,qaoa_channel,10,sequential,30.0,42.00000000000002,254.20750819968575,1.0919074160046875,1,80,0,128,0,2,local_sim,0.08009897313654449,8.064320000000002,1.0,0.0,64.51456000000002,0.0,8.45140736,0.0,-2.9735857977916256,-3.4718926735022992
exp1,qaoa_channel,10,joint_bo,30.0,42.0,32.2305447607464,0.11434504191856831,2,20,1,2048,1,2,classical,0.00647198517071154,0.00541517703095451,0.0,0.0,0.04332141624763608,0.0,0.005675105528440327,0.0,-0.007064634377600344,-0.0008534481299207583
exp1,qaoa_channel,10,joint_mf,30.0,44.16,641.7808735563669,0.41233720805030316,3,20,1,512,1,0,classical,0.00647198517071154,0.005591593740973622,0.0,0.0,0.04473274992778897,0.0,0.005859990240540356,0.0,-0.007083928777710691,-0.0008822126217546621
exp1,qaoa_channel,10,accuracy_only,30.0,33.0,315.5393496124605,0.5458432090235874,2,40,1,512,0,0,classical,0.00647198517071154,0.005483343993546441,0.0,0.0,0.04386675194837153,0.0,0.00574654450523667,0.0,-0.007071526055666478,-0.0008640997581829245
exp1,qaoa_channel,10,hand_designed,30.0,0.0,0.0,0.17016024992335588,1,40,0,512,0,1,qpu_A,0.0,7.8686897488385465,1.0,0.75,220.48000000000002,0.061439999999999995,12.263569748838547,0.15,-10.608593979524379,-12.187041647975471
exp1,qaoa_channel,10,always_simulator,30.0,0.0,0.0,0.16513812507037073,1,40,0,512,0,1,local_sim,0.00647198517071154,3.982159999999999,0.95,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.3433778874468763,-2.608882554372534
exp1,qaoa_channel,10,classical_only,30.0,0.0,0.0,0.023674833006225526,1,40,0,512,0,1,classical,0.00647198517071154,0.005764166446169838,0.0,0.0,0.046113331569358706,0.0,0.00604084643558599,0.0,-0.007103338495834018,-0.0009219240599670797
exp1,qaoa_channel,10,oracle_placement,30.0,0.0,0.0,0.0,2,20,1,2048,1,2,classical,0.00647198517071154,0.005677655804902315,0.0,0.0,0.04542124643921852,0.0,0.005950183283537627,0.0,-0.007093694230380673,-0.0009032083851734635
exp1,qaoa_channel,11,random,30.0,42.0,185.52727413574422,0.4204373749671504,3,80,1,128,1,1,classical,0.000446472839507443,0.005740989756304771,0.0,0.0,0.045927918050438166,0.0,0.0060165572646074,0.0,-0.0010312704277580492,-0.0008222411659080164
exp1,qaoa_channel,11,sequential,30.0,42.00000000000002,57.399819977599556,0.4993439589161426,1,40,1,128,1,1,classical,0.000446472839507443,0.005641490424750373,0.0,0.0,0.04513192339800298,0.0,0.00591228196513839,0.0,-0.0010207189413398165,-0.0008248164108034459
exp1,qaoa_channel,11,joint_bo,30.0,42.0,72.94396626399218,0.26715779199730605,3,20,1,2048,0,1,classical,0.000446472839507443,0.005571229208726436,0.0,0.0,0.04456983366981149,0.0,0.005838648210745304,0.0,-0.0010137180651258067,-0.0008160989722835134
