experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_n_qubits,cfg_layers,cfg_reupload,cfg_train_iters,cfg_lr,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10,window,oracle_utility,regret,config_id,u_fid0,u_fid1,u_fid2,u_fid3
exp6,vqc,2,,,,,,6.0,2.0,0.0,30.0,0.05,128.0,0.0,0.0,qpu_B,,,,,,,,,,,,,,14.0,-0.28650978835669455,-0.22963349577425093,-0.2358834957742509,-0.24259312156839918
exp6,vqc,2,,,,,,6.0,3.0,0.0,120.0,0.15,2048.0,1.0,2.0,classical,,,,,,,,,,,,,,15.0,-0.15006376961873216,-0.15007897404763923,-0.15007897404763923,-0.15007897404763923
exp6,vqc,2,,,,,,6.0,1.0,0.0,60.0,0.05,512.0,1.0,2.0,remote_sim,,,,,,,,,,,,,,16.0,-0.3369796418123403,-0.21666624939055867,-0.21666624939055867,-0.2121001895791995
exp6,vqc,2,,,,,,2.0,2.0,0.0,120.0,0.05,128.0,0.0,0.0,classical,,,,,,,,,,,,,,17.0,-0.15011848092960364,-0.15011586979194114,-0.15011586979194114,-0.15011586979194114
exp6,vqc,2,,,,,,2.0,3.0,1.0,30.0,0.05,512.0,0.0,2.0,remote_sim,,,,,,,,,,,,,,18.0,-0.2553218570086903,-0.37010438338626334,-0.37010438338626334,-0.3703392107533247
exp6,vqc,2,,,,,,4.0,1.0,0.0,30.0,0.15,128.0,1.0,1.0,qpu_B,,,,,,,,,,,,,,19.0,-0.4091539409400498,-0.3715071193062349,-0.36734045263956827,-0.3628863855109394
exp6,vqc,2,,,,,,4.0,3.0,0.0,60.0,0.05,128.0,0.0,2.0,qpu_B,,,,,,,,,,,,,,20.0,-0.3017764750698179,-0.43060660860741723,-0.43060660860741723,-0.43889167717940764
exp6,vqc,2,,,,,,4.0,3.0,0.0,120.0,0.15,512.0,1.0,0.0,local_sim,,,,,,,,,,,,,,21.0,-0.2432811105339498,-0.2562898391672661,-0.2562898391672661,-0.2583696053076631
exp6,vqc,2,,,,,,4.0,3.0,0.0,60.0,0.15,128.0,1.0,0.0,qpu_A,,,,,,,,,,,,,,22.0,-0.36901899505119967,-0.42974244857014776,-0.4276591152368145,-0.4229288537479527
exp6,vqc,2,,,,,,2.0,2.0,0.0,120.0,0.15,128.0,1.0,1.0,local_sim,,,,,,,,,,,,,,23.0,-0.2665184425991865,-0.42291995042795927,-0.42291995042795927,-0.4375033593345843
exp6,vqc,3,,,,,,6.0,1.0,1.0,120.0,0.05,128.0,1.0,2.0,qpu_A,,,,,,,,,,,,,,0.0,-0.4413597022321101,-0.2910144590729805,-0.2910144590729805,-0.287566031981494
exp6,vqc,3,,,,,,6.0,2.0,0.0,30.0,0.15,2048.0,0.0,0.0,local_sim,,,,,,,,,,,,,,1.0,-0.22684173006168964,-0.2168331713095091,-0.2168331713095091,-0.21894878510584811
exp6,vqc,3,,,,,,4.0,2.0,0.0,60.0,0.05,2048.0,1.0,2.0,classical,,,,,,,,,,,,,,2.0,-0.1876157145001513,-0.18762353189034306,-0.18762353189034306,-0.18762353189034306
exp6,vqc,3,,,,,,2.0,2.0,1.0,30.0,0.05,512.0,0.0,1.0,qpu_B,,,,,,,,,,,,,,3.0,-0.3144927596367364,-0.37766451504329446,-0.37974784837662784,-0.43217135799932366
exp6,vqc,3,,,,,,6.0,2.0,0.0,120.0,0.15,512.0,1.0,0.0,local_sim,,,,,,,,,,,,,,4.0,-0.23344356057086163,-0.21683357295123032,-0.21683357295123032,-0.21686876819698908
exp6,vqc,3,,,,,,2.0,1.0,1.0,120.0,0.05,128.0,1.0,0.0,local_sim,,,,,,,,,,,,,,5.0,-0.3665197130655739,-0.225003894568071,-0.225003894568071,-0.22708638496974945
exp6,vqc,3,,,,,,2.0,1.0,0.0,60.0,0.15,2048.0,1.0,1.0,qpu_B,,,,,,,,,,,,,,6.0,-2.761867873286473,-1.3136950873690845,-1.3136950873690845,-1.8113185585750282
exp6,vqc,3,,,,,,4.0,2.0,1.0,30.0,0.05,512.0,0.0,2.0,remote_sim,,,,,,,,,,,,,,7.0,-0.24624070832001652,-0.3762945349124518,-0.3762945349124518,-0.37538891342067915
exp6,vqc,3,,,,,,6.0,3.0,1.0,30.0,0.15,512.0,1.0,1.0,local_sim,,,,,,,,,,,,,,8.0,-0.23371072162023526,-0.26507638465753397,-0.26507638465753397,-0.26292463744028644
exp6,vqc,3,,,,,,4.0,1.0,0.0,120.0,0.15,512.0,0.0,0.0,local_sim,,,,,,,,,,,,,,9.0,-0.34327937617919174,-0.1895967196467739,-0.1895967196467739,-0.1854338144424932
exp6,vqc,3,,,,,,4.0,1.0,0.0,120.0,0.15,512.0,1.0,1.0,qpu_B,,,,,,,,,,,,,,10.0,-0.47264803928126853,-0.3162949774013895,-0.3162949774013895,-0.3174006571733981
exp6,vqc,3,,,,,,2.0,2.0,1.0,30.0,0.05,128.0,0.0,1.0,remote_sim,,,,,,,,,,,,,,11.0,-0.2687863706804359,-0.3399563976262767,-0.3399563976262767,-0.3393427476414224
exp6,vqc,3,,,,,,6.0,1.0,0.0,30.0,0.05,2048.0,0.0,1.0,qpu_A,,,,,,,,,,,,,,12.0,-0.7147200467788938,-0.9470413806705432,-0.9428747140038766,-0.6053072964606282
exp6,vqc,3,,,,,,4.0,3.0,1.0,120.0,0.15,2048.0,1.0,0.0,local_sim,,,,,,,,,,,,,,13.0,-0.23675658991347573,-0.1500803113995367,-0.1500803113995367,-0.152165907243892
exp6,vqc,3,,,,,,2.0,2.0,0.0,60.0,0.15,128.0,0.0,0.0,qpu_A,,,,,,,,,,,,,,14.0,-0.32425496721483904,-0.2448185970049432,-0.2448185970049432,-0.25293719109816765
exp6,vqc,3,,,,,,6.0,2.0,0.0,120.0,0.15,2048.0,0.0,2.0,remote_sim,,,,,,,,,,,,,,15.0,-0.22706314927635443,-0.21517409211472963,-0.21517409211472963,-0.21421133770674652
exp6,vqc,3,,,,,,4.0,2.0,0.0,30.0,0.05,128.0,1.0,0.0,classical,,,,,,,,,,,,,,16.0,-0.18763723173707259,-0.1875922934148774,-0.1875922934148774,-0.1875922934148774
exp6,vqc,3,,,,,,2.0,2.0,1.0,60.0,0.15,128.0,0.0,2.0,qpu_B,,,,,,,,,,,,,,17.0,-0.31120055434598937,-0.2858846067754515,-0.28796794010878485,-0.293405991762458
exp6,vqc,3,,,,,,2.0,3.0,1.0,120.0,0.05,512.0,1.0,1.0,classical,,,,,,,,,,,,,,18.0,-0.18762798807897513,-0.18762889985431364,-0.18762889985431364,-0.18762889985431364
exp6,vqc,3,,,,,,4.0,2.0,1.0,60.0,0.05,128.0,0.0,2.0,qpu_A,,,,,,,,,,,,,,19.0,-0.31362264761135217,-0.25256237669473963,-0.25256237669473963,-0.2608940402977369
exp6,vqc,3,,,,,,4.0,2.0,1.0,120.0,0.15,512.0,0.0,0.0,qpu_B,,,,,,,,,,,,,,20.0,-0.3078129301126179,-0.2535686804345119,-0.2619020137678453,-0.5717769624121268
exp6,vqc,3,,,,,,6.0,2.0,0.0,30.0,0.15,2048.0,1.0,2.0,classical,,,,,,,,,,,,,,21.0,-0.1876536638672601,-0.18762893766587033,-0.18762893766587033,-0.18762893766587033
exp6,vqc,3,,,,,,4.0,3.0,0.0,60.0,0.15,512.0,1.0,0.0,local_sim,,,,,,,,,,,,,,22.0,-0.2433078213514151,-0.2771301365421624,-0.2771301365421624,-0.2812885246832147
exp6,vqc,3,,,,,,2.0,1.0,0.0,30.0,0.05,128.0,1.0,1.0,qpu_B,,,,,,,,,,,,,,23.0,-0.4192415541163118,-0.2867507343450452,-0.2867507343450452,-0.2889712770858736
